DATE,CLOSESPX,OPENSPX,HIGHSPX,LOWSPX,CLOSEVIX,OPENVIX,HIGHVIX,LOWVIX,CLOSETLT,OPENTLT,HIGHTLT,LOWTLT,VOLTLT,CLOSENASDAQ,OPENNASDAQ,HIGHNASDAQ,LOWNASDAQ,OPENXOI,CLOSEXOI,HIGHXOI,LOWXOI,PRICE,DIX,GEX,VOLUME,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
20110630,1320.64,1307.64,1321.97,1307.64,16.41,16.67,16.77,15.88,94.1,94.24,94.31,93.15,2749300.0,2324.88,2303.0,2327.36,2302.67,1288.89,1303.93,1305.21,1288.89,1320.640015,0.4119331097271801,1731119949.93,4200500000,New York City,27.5,19.0,23.5,27.1,19.0,23.4,12.4,51.2,0.0,0,0.0,,0.0,0.0,40.7,16.2,304.8,1014.1,19.1,16.0,356.8,30.9,10,,20110630T05:28:01,20110630T20:31:09,0.98,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110701,1339.67,1320.64,1341.01,1318.18,15.94,16.06,16.29,15.12,93.61,94.13,94.23,93.37,1474900.0,2361.33,2326.16,2363.36,2320.57,1304.31,1318.26,1319.68,1291.51,1339.670044,0.4144370719455071,2019895206.727,3796930000,New York City,28.1,18.1,23.7,27.7,18.1,23.6,11.5,47.0,0.0,0,0.0,,0.0,0.0,35.3,14.9,355.2,1015.4,22.7,16.0,361.1,31.2,10,,20110701T05:28:29,20110701T20:31:03,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110705,1337.88,1339.59,1340.89,1334.3,16.18,16.32,16.5,15.89,93.84,94.02,94.17,93.7,1130500.0,2372.24,2363.08,2374.41,2357.31,1319.24,1322.13,1330.37,1317.7,1337.880005,0.4182974912164665,2204693723.48,3722320000,New York City,31.3,22.0,26.7,29.7,22.0,26.2,12.4,42.8,0.0,0,0.0,,0.0,0.0,33.5,14.6,300.6,1012.6,12.1,16.0,351.1,30.3,10,,20110705T05:30:38,20110705T20:30:18,0.15,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110706,1339.22,1337.56,1340.94,1330.92,16.43,16.46,17.08,16.35,94.32,94.2,94.45,93.84,1139200.0,2378.82,2368.75,2383.77,2361.47,1317.76,1315.7,1321.07,1308.55,1339.219971,0.4295129816588348,2236776776.815,3564190000,New York City,32.1,23.3,27.2,34.4,23.3,28.0,18.8,60.6,0.0,0,0.0,,0.0,0.0,34.3,17.8,221.7,1012.7,25.2,13.8,236.8,20.5,7,,20110706T05:31:14,20110706T20:30:01,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110707,1353.22,1339.62,1356.48,1339.62,16.05,15.3,16.13,15.3,94.04,93.82,94.14,93.55,1542300.0,2412.47,2396.64,2418.99,2394.55,1332.5,1336.28,1338.53,1328.02,1353.219971,0.4161983588738248,2729301387.395,4069530000,New York City,32.7,23.2,27.1,34.2,23.2,27.7,19.1,63.2,0.0,0,0.0,,0.0,0.0,32.2,15.2,226.4,1012.3,28.0,14.2,316.3,27.2,9,,20110707T05:31:51,20110707T20:29:43,0.23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110708,1343.8,1352.39,1352.39,1333.71,16.1,17.14,17.14,16.07,95.37,94.85,95.61,94.84,2613100.0,2405.71,2390.16,2405.79,2379.14,1315.42,1325.25,1326.07,1312.79,1343.800049,0.4396265002513235,2490173790.3,3594360000,New York City,28.2,21.8,24.8,30.1,21.8,25.2,20.2,76.5,9.46,100,25.0,rain,0.0,0.0,35.3,13.7,67.1,1010.6,63.3,11.2,203.4,17.6,8,,20110708T05:32:29,20110708T20:29:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110711,1319.49,1343.31,1343.31,1316.42,18.84,17.44,19.06,17.16,96.8,96.04,96.8,95.76,1886800.0,2362.15,2380.56,2392.09,2354.12,1305.37,1292.16,1305.37,1288.06,1319.48999,0.4276814368390468,1737340522.96,3879130000,New York City,32.3,23.2,27.9,34.7,23.2,29.4,19.5,60.9,0.0,0,0.0,,0.0,0.0,38.9,22.2,214.0,1013.0,24.1,13.9,330.8,28.7,9,,20110711T05:34:31,20110711T20:28:10,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110712,1313.64,1319.61,1327.17,1313.33,20.02,19.55,20.02,18.25,97.13,97.28,97.29,96.57,2167500.0,2343.77,2362.19,2366.35,2342.13,1282.97,1284.82,1302.18,1282.97,1313.640015,0.4283881981527858,1533836324.39,4227890000,New York City,34.1,26.1,29.8,35.5,26.1,30.8,19.5,56.1,0.0,0,0.0,,0.0,0.0,41.6,22.4,268.3,1005.7,31.2,15.0,298.4,25.7,9,,20110712T05:35:14,20110712T20:27:41,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110713,1317.72,1314.45,1331.48,1314.45,20.04,19.08,20.16,18.09,97.4,96.69,97.42,96.12,3305100.0,2352.5,2360.43,2377.34,2345.8,1292.35,1290.99,1310.27,1286.97,1317.719971,0.4280203404464783,1957650368.7,4060080000,New York City,29.5,22.1,26.6,29.4,22.1,26.6,15.4,50.9,2.378,100,4.17,rain,0.0,0.0,70.5,21.5,308.9,1007.6,25.9,15.9,328.1,28.3,9,,20110713T05:35:58,20110713T20:27:11,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110714,1308.87,1317.74,1326.88,1306.51,21.12,20.08,21.58,19.35,96.01,96.63,97.9,96.01,2346100.0,2325.53,2358.89,2370.72,2318.2,1309.04,1289.02,1312.14,1287.52,1308.869995,0.4338029213495883,1650214262.91,4358570000,New York City,28.0,18.4,22.8,27.4,18.4,22.6,12.4,53.6,0.0,0,0.0,,0.0,0.0,42.5,21.6,13.1,1014.8,12.4,16.0,353.6,30.6,10,,20110714T05:36:43,20110714T20:26:39,0.48,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110715,1316.14,1308.87,1317.7,1307.52,19.82,20.25,21.68,19.8,96.17,95.28,96.19,95.25,1409800.0,2356.73,2351.81,2357.36,2336.13,1297.5,1311.79,1312.34,1294.95,1316.140015,0.4263783522656185,4176336442.145,4242760000,New York City,30.4,19.3,24.4,29.4,19.3,24.3,13.7,52.8,0.0,0,0.0,,0.0,0.0,,14.6,238.3,1017.7,24.1,16.0,326.3,28.2,10,,20110715T05:37:29,20110715T20:26:04,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KEWR,KJFK,KLGA,72502014734,KNYC,72503014732"
20110718,1305.44,1315.94,1315.94,1295.92,21.13,21.25,21.93,20.93,95.22,96.06,96.16,95.21,1462100.0,2344.25,2346.53,2354.56,2322.62,1303.78,1303.94,1307.67,1295.66,1305.439941,0.4162475470547778,887183380.03,4118160000,New York City,35.2,24.0,28.6,36.1,24.0,29.4,19.2,58.9,2.338,100,8.33,rain,0.0,0.0,40.7,19.7,248.7,1013.6,36.6,14.9,319.6,27.6,9,,20110718T05:39:53,20110718T20:24:10,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110719,1326.73,1307.07,1328.14,1307.07,19.25,20.14,20.43,19.12,97.26,95.33,97.26,95.17,3209000.0,2397.86,2367.81,2400.58,2367.81,1311.69,1322.73,1324.17,1311.04,1326.72998,0.4103451726889039,1304589932.604,4304600000,New York City,33.9,24.5,28.1,35.0,24.5,29.0,20.5,65.9,0.0,0,0.0,,0.0,0.0,25.9,13.5,54.1,1009.5,31.8,12.5,312.6,26.9,9,,20110719T05:40:42,20110719T20:23:28,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110720,1325.84,1328.66,1330.43,1323.65,19.18,18.81,19.65,18.61,96.07,96.72,96.84,95.87,1955800.0,2387.92,2411.71,2412.39,2384.5,1328.06,1319.65,1329.17,1318.12,1325.839966,0.4396847355716439,1549113896.345,3767420000,New York City,30.6,23.7,27.0,32.5,23.7,27.9,20.7,69.9,0.0,0,0.0,,0.0,0.0,33.5,15.1,145.8,1011.6,14.0,11.0,313.4,27.0,9,,20110720T05:41:33,20110720T20:22:45,0.67,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110721,1343.8,1325.65,1347.0,1325.65,17.77,18.61,18.63,17.15,95.33,95.25,95.86,94.9,2513800.0,2404.45,2389.56,2417.13,2377.82,1329.99,1345.41,1347.53,1327.96,1343.800049,0.4223263700386265,1763114024.43,4837430000,New York City,35.7,24.0,29.7,42.2,24.0,33.2,23.0,69.4,0.0,0,0.0,,0.0,0.0,42.5,22.6,205.2,1008.6,25.7,9.5,307.5,26.7,9,,20110721T05:42:24,20110721T20:21:59,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110722,1345.02,1343.8,1346.1,1336.95,17.49,17.22,17.95,17.14,96.05,95.69,96.09,95.53,1025300.0,2429.42,2403.2,2432.84,2402.06,1346.79,1344.01,1348.8,1336.45,1345.02002,0.4451733236502198,1635847483.62,3522830000,New York City,39.5,29.4,34.2,45.2,33.9,38.7,22.1,51.5,0.0,0,0.0,,0.0,0.0,33.5,18.1,273.4,1009.4,11.4,12.8,187.5,16.3,6,,20110722T05:43:15,20110722T20:21:12,0.74,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110725,1337.43,1344.32,1344.32,1331.09,19.46,19.26,19.5,18.73,95.02,94.96,96.05,94.84,2427500.0,2424.21,2408.65,2437.42,2406.17,1333.19,1341.37,1350.95,1329.66,1337.430054,0.4444887261593293,1594831932.2,3536890000,New York City,26.4,20.7,24.1,26.4,20.7,24.1,18.9,74.0,7.862,100,20.83,rain,0.0,0.0,31.3,18.1,122.8,1011.9,80.6,14.0,221.9,19.2,7,,20110725T05:45:54,20110725T20:18:39,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110726,1331.94,1337.39,1338.51,1329.59,20.04,19.75,20.5,19.56,95.68,95.32,95.87,95.25,1223900.0,2429.57,2423.16,2438.44,2418.52,1339.34,1335.32,1346.46,1329.95,1331.939941,0.4215299335028764,1541061094.85,4007050000,New York City,32.3,21.1,25.7,32.1,21.1,25.8,18.2,67.3,3.96,100,12.5,rain,0.0,0.0,42.5,16.3,251.6,1006.6,62.8,14.9,334.1,28.6,9,,20110726T05:46:48,20110726T20:17:45,0.87,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110727,1304.89,1331.91,1331.91,1303.49,22.85,20.87,22.96,20.87,95.66,95.34,95.84,95.1,2671100.0,2367.26,2414.36,2416.22,2362.12,1321.54,1305.28,1324.24,1302.56,1304.890015,0.418012198494477,839162001.791,3479040000,New York City,29.1,21.3,25.0,28.7,21.3,24.9,15.6,57.5,0.0,0,0.0,,0.0,0.0,42.5,16.0,317.8,1011.7,37.5,16.0,334.5,29.0,10,,20110727T05:47:43,20110727T20:16:49,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110728,1300.67,1316.22,1316.32,1299.16,23.74,21.35,23.99,21.33,96.02,96.11,96.31,95.71,1397500.0,2372.39,2367.44,2401.25,2359.87,1299.28,1297.08,1310.53,1294.7,1300.670044,0.4085200010115528,727984032.625,4951800000,New York City,29.8,22.1,26.0,30.7,22.1,26.4,17.4,59.7,0.0,0,0.0,,0.0,0.0,29.5,12.8,96.7,1016.5,49.6,16.0,237.8,20.6,9,,20110728T05:48:38,20110728T20:15:51,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110729,1292.28,1300.12,1304.16,1282.86,25.59,25.28,25.94,23.65,97.94,96.88,98.53,96.79,3875600.0,2362.97,2349.3,2388.24,2341.82,1281.52,1284.41,1294.7,1278.82,1292.280029,0.4036083698172441,634859900.982,5061190000,New York City,29.3,22.1,25.4,32.9,22.1,26.3,21.6,80.3,26.941,100,33.33,rain,0.0,0.0,51.8,13.9,192.4,1012.8,89.4,10.3,221.9,19.2,7,,20110729T05:49:34,20110729T20:14:52,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110801,1286.94,1292.59,1307.38,1274.73,23.33,22.63,25.63,22.46,98.58,97.42,98.93,97.36,3785700.0,2353.66,2391.42,2396.5,2325.17,1304.32,1281.9,1304.32,1268.73,1286.939941,0.4403099342693885,645133919.365,4967390000,New York City,33.5,22.4,27.2,35.8,22.4,28.1,19.2,63.2,1.876,100,8.33,rain,0.0,0.0,68.4,19.9,259.8,1011.7,37.3,15.8,262.9,22.6,8,,20110801T05:52:23,20110801T20:11:45,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110802,1254.05,1286.56,1286.56,1254.03,24.51,24.22,24.54,22.65,101.54,99.22,101.57,98.89,4161400.0,2292.92,2340.73,2352.48,2291.37,1270.59,1246.54,1282.29,1246.54,1254.050049,0.4413161626327892,54369376.39,5206290000,New York City,32.4,23.2,27.6,31.0,23.2,27.2,15.3,50.2,0.0,0,0.0,,0.0,0.0,39.0,19.1,301.2,1006.9,25.7,15.3,319.4,27.6,9,,20110802T05:53:20,20110802T20:10:39,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110803,1260.34,1254.25,1261.2,1234.56,23.3,23.58,25.23,22.76,101.76,101.57,103.42,101.36,4679100.0,2312.66,2294.94,2316.73,2254.91,1247.55,1235.53,1247.55,1211.93,1260.339966,0.431168960706926,224930307.485,6446940000,New York City,29.5,20.3,24.5,29.4,20.3,24.5,15.6,59.8,13.311,100,29.17,rain,0.0,0.0,29.5,15.7,75.2,1006.7,58.9,13.8,281.9,24.4,8,,20110803T05:54:17,20110803T20:09:32,0.14,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110804,1200.07,1260.23,1260.23,1199.54,31.75,24.57,31.75,24.31,105.55,102.38,105.55,102.27,6782700.0,2207.35,2275.3,2284.3,2207.35,1212.7,1151.92,1212.7,1148.61,1200.069946,0.4297023145255602,660360325.525,4266530000,New York City,28.4,20.2,23.5,28.6,20.2,23.7,18.0,72.7,7.373,100,16.67,rain,0.0,0.0,27.7,16.7,68.4,1011.8,69.2,14.3,310.8,27.0,9,,20110804T05:55:15,20110804T20:08:24,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110805,1199.38,1200.28,1218.11,1168.09,32.69,28.48,39.25,27.54,102.29,103.42,105.49,102.29,8554700.0,2195.14,2227.49,2240.68,2131.52,1167.22,1148.82,1177.3,1105.24,1199.380005,0.4213187218867013,463212353.06,5454590000,New York City,29.0,21.8,25.0,30.2,21.8,25.4,18.4,67.4,0.0,0,0.0,,0.0,0.0,37.1,18.1,184.6,1017.7,24.2,16.0,315.7,27.1,9,,20110805T05:56:12,20110805T20:07:14,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110808,1119.46,1198.48,1198.48,1119.28,46.37,36.9,46.9,35.29,105.57,103.18,105.78,102.96,8122400.0,2061.24,2127.87,2162.78,2061.24,1101.76,1051.26,1118.89,1047.0,1119.459961,0.4227911030136967,802754541.06,2615150000,New York City,31.9,23.7,27.2,33.1,23.7,27.8,19.7,65.1,0.0,0,0.0,,0.0,0.0,48.2,23.9,319.2,1001.3,33.3,14.7,296.6,25.7,9,,20110808T05:59:07,20110808T20:03:36,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110809,1172.53,1120.23,1172.88,1101.54,35.12,42.12,47.56,35.12,105.87,105.02,109.37,103.22,7491900.0,2160.8,2095.99,2160.8,2034.92,1073.57,1102.36,1102.43,1032.52,1172.530029,0.4195870836725282,374593397.965,2366660000,New York City,27.5,22.3,24.3,29.8,22.3,24.7,20.4,79.6,43.79,100,20.83,rain,0.0,0.0,33.5,15.9,74.9,1002.2,47.4,11.7,260.5,22.4,8,,20110809T06:00:05,20110809T20:02:21,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110810,1120.76,1171.77,1171.77,1118.01,44.02,39.33,44.41,37.34,109.06,107.64,109.07,106.94,10849600.0,2072.18,2110.14,2142.31,2070.24,1084.96,1062.27,1101.28,1059.05,1120.76001,0.4648570493031836,759558784.65,5018070000,New York City,29.5,22.0,25.6,29.8,22.0,25.7,17.6,63.4,0.0,0,0.0,,0.0,0.0,37.1,19.2,267.2,1002.2,26.6,15.4,313.0,26.9,9,,20110810T06:01:04,20110810T20:01:05,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110811,1172.64,1121.3,1186.29,1121.3,39.56,41.94,42.88,37.5,103.52,107.36,107.81,103.2,6903500.0,2163.89,2108.92,2187.48,2091.91,1071.33,1118.81,1133.82,1063.19,1172.640015,0.4278540963917878,264886917.49,3685050000,New York City,27.6,21.2,24.5,27.1,21.2,24.4,12.0,47.0,0.0,0,0.0,,0.0,0.0,37.1,16.6,311.6,1009.4,28.8,16.0,319.7,27.4,9,,20110811T06:02:03,20110811T19:59:47,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
20110812,1178.81,1172.87,1189.04,1170.74,36.78,37.08,37.85,34.01,105.6,104.43,105.66,104.08,3116200.0,2181.87,2176.54,2195.25,2154.86,1131.93,1129.11,1139.89,1119.89,1178.810059,0.4569903812569918,309018593.5,5640380000,New York City,28.5,18.6,23.9,27.8,18.6,23.7,11.6,47.1,0.0,0,0.0,,0.0,0.0,25.9,13.7,316.5,1015.5,14.9,16.0,320.9,27.7,9,,20110812T06:03:02,20110812T19:58:28,0.46,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110815,1204.49,1178.86,1204.49,1178.86,31.63,34.73,34.83,31.47,104.5,104.96,105.47,104.49,1889500.0,2213.36,2189.49,2213.36,2180.86,1145.83,1169.43,1169.85,1142.22,1204.48999,0.4646363795903064,23047118.8,4272850000,New York City,23.7,20.5,22.0,23.7,20.5,22.0,19.9,88.1,12.751,100,25.0,rain,0.0,0.0,53.6,13.0,59.3,1005.3,83.6,14.0,229.8,20.0,8,,20110815T06:05:58,20110815T19:54:24,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110816,1192.76,1204.22,1204.22,1180.53,33.12,33.36,34.49,31.68,106.23,104.66,106.63,104.64,2548900.0,2194.11,2190.14,2211.9,2165.04,1154.8,1148.92,1165.23,1136.6,1192.76001,0.4690793280135833,225224022.635,5071600000,New York City,25.7,18.2,21.5,25.7,18.2,21.5,17.1,77.2,1.267,100,16.67,rain,0.0,0.0,31.3,16.9,23.9,1010.0,82.3,15.3,195.4,17.0,6,,20110816T06:06:57,20110816T19:53:01,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110817,1193.88,1192.89,1208.47,1184.36,31.59,32.09,33.32,30.81,108.09,106.31,108.1,105.78,3157000.0,2181.61,2193.3,2214.26,2158.95,1160.88,1155.18,1173.31,1147.29,1193.890015,0.4822541510185895,251705740.24,4388340000,New York City,29.3,19.8,24.8,29.3,19.8,24.9,16.6,62.2,0.0,0,0.0,,0.0,0.0,31.3,11.8,203.8,1018.7,16.9,16.0,307.0,26.6,9,,20110817T06:07:56,20110817T19:51:37,0.63,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110818,1140.65,1189.62,1189.62,1131.03,43.8,36.77,45.28,36.69,110.31,110.12,112.13,109.28,5736400.0,2074.18,2116.79,2118.61,2055.18,1120.62,1094.53,1121.04,1082.81,1140.650024,0.462807641684515,836496736.477,3234810000,New York City,28.2,21.6,23.9,29.4,21.6,24.0,19.0,74.5,1.958,100,16.67,rain,0.0,0.0,33.5,15.7,213.4,1016.3,41.4,15.7,175.1,15.2,5,,20110818T06:08:55,20110818T19:50:11,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110819,1123.53,1140.47,1154.54,1122.05,44.12,45.34,45.4,39.99,111.24,110.65,111.4,110.23,3530300.0,2038.2,2053.01,2102.88,2035.3,1078.08,1078.47,1112.06,1075.37,1123.530029,0.4585928280566094,1187036923.04,5167560000,New York City,29.0,19.0,23.7,29.5,19.0,23.8,18.0,71.7,24.501,100,12.5,rain,0.0,0.0,57.4,16.6,216.5,1013.2,40.9,14.5,193.1,16.6,7,,20110819T06:09:54,20110819T19:48:45,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110822,1123.82,1123.55,1145.49,1121.09,42.61,38.8,43.58,38.78,110.92,110.46,111.25,110.39,2606800.0,2044.39,2084.27,2084.83,2038.14,1117.16,1079.93,1117.26,1074.75,1123.819946,0.4485672283875851,361898319.395,5436260000,New York City,25.1,19.3,22.4,25.1,19.3,22.4,13.7,60.4,0.0,0,0.0,,0.0,0.0,38.2,22.9,300.3,1010.0,45.4,14.8,263.3,22.8,9,,20110822T06:12:51,20110822T19:44:20,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110823,1162.35,1124.36,1162.35,1122.91,36.26,41.89,42.54,35.83,109.39,109.79,111.16,109.36,2966100.0,2128.04,2059.03,2128.04,2050.19,1091.69,1122.48,1122.91,1082.78,1162.349976,0.4615590841391805,54580971.029,5013170000,New York City,25.7,16.6,21.6,25.7,16.6,21.6,10.4,50.4,0.0,0,0.0,,0.0,0.0,38.9,14.1,308.6,1016.3,26.9,16.0,304.6,26.4,9,,20110823T06:13:50,20110823T19:42:50,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110824,1177.6,1162.16,1178.56,1156.3,35.23,37.12,37.38,34.55,106.28,109.33,109.39,106.15,2297900.0,2144.81,2121.52,2148.22,2105.31,1114.65,1124.24,1129.95,1106.06,1177.599976,0.4796984021591272,205415735.89,5315310000,New York City,26.3,18.9,22.7,26.3,18.9,22.7,14.8,61.1,0.0,0,0.0,,0.0,0.0,44.8,24.9,190.5,1017.2,31.7,16.0,298.2,25.9,9,,20110824T06:14:49,20110824T19:41:20,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110825,1159.27,1176.69,1190.68,1155.47,40.03,34.43,40.14,34.05,107.45,106.69,107.9,106.36,2370500.0,2108.32,2141.86,2153.71,2102.5,1124.99,1097.53,1129.99,1092.88,1159.27002,0.4887690641852494,2799983.66,5748420000,New York City,25.6,22.4,23.6,25.6,22.4,23.6,20.2,81.5,10.497,100,20.83,rain,0.0,0.0,36.0,18.8,206.9,1012.6,59.4,13.8,221.3,19.2,8,,20110825T06:15:48,20110825T19:39:48,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110826,1176.8,1158.85,1181.23,1135.91,35.93,41.18,43.84,34.33,108.49,108.7,109.25,107.34,2442900.0,2161.66,2101.91,2169.41,2082.04,1088.51,1114.11,1119.66,1072.98,1176.800049,0.4796990078342175,137694130.06,5035320000,New York City,27.5,22.0,24.6,29.0,22.0,24.9,20.3,78.1,0.068,100,4.17,rain,0.0,0.0,,10.5,88.7,1014.6,64.4,13.7,279.1,24.0,9,,20110826T06:16:47,20110826T19:38:16,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KEWR,72502014734,KLGA,KNYC,72503014732"
20110829,1210.08,1177.91,1210.28,1177.91,32.26,33.81,33.81,32.21,106.99,106.7,107.4,106.61,1364000.0,2224.03,2188.67,2224.5,2187.72,1132.92,1147.92,1148.74,1126.12,1210.079956,0.4810642202035492,561222253.075,4228070000,New York City,25.0,15.8,20.3,25.0,15.8,20.3,11.0,56.8,0.0,0,0.0,,0.0,0.0,37.1,14.7,283.9,1012.8,13.1,16.0,282.4,24.5,9,,20110829T06:19:43,20110829T19:33:34,0.02,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
20110830,1212.92,1209.76,1220.1,1195.77,32.12,32.97,33.55,31.55,108.72,108.41,109.14,108.26,1736000.0,2237.31,2212.07,2250.1,2202.45,1135.77,1151.59,1158.53,1128.07,1212.920044,0.4783429271273025,635378251.37,4572570000,New York City,27.6,16.6,21.9,27.1,16.6,21.8,12.4,57.2,0.0,0,0.0,,0.0,0.0,,14.2,12.2,1019.2,14.6,16.0,292.3,25.1,9,,20110830T06:20:42,20110830T19:31:59,0.05,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
